ID del canal,Título del canal,categoria,logo_url
UClWTCPVi-AU9TeCN6FkGARg,EO,Programación y desarrollo de software,https://yt3.ggpht.com/H4qPYNNTHJTfbYw4-Um1BgM7ey0Kbv7KwWqeC-glcAq7uBojjCjttiqxYD9wjnDA5dRbxbRfcQ=s240-c-k-c0x00ffffff-no-rj
UClWbQQhAM2VH-drp2mBwLlw,Peter Khatcherian,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/ytc/AIdro_nczAkV0lCqpnVdfGPlPMeirVAzdx7XsM45mIwI_M0zjSg=s240-c-k-c0x00ffffff-no-rj
UClYGvRt1xo3TET_ZwBfU9UA,Special Competitive Studies Project,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/65Vv-jxFEx6_Y902m5UNNJEdSMU9Bp_nFRDjetWr8Tw6t7ezzZhQed8ZjJ2rTU9bEjCejROUaA=s240-c-k-c0x00ffffff-no-rj
UClaO_0biQV2upCff7yil_KA,ONUDerechosHumanosColombia,Política y gobierno de Colombia,https://yt3.ggpht.com/ytc/AIdro_mYRYjjVR_J5DtkUJvYetFFcNM58mbenz4qt51a64LexA=s240-c-k-c0x00ffffff-no-rj
UClhp9g6TPiqCTOlcw0ROfNg,TNT Sports,Deportes y actividad física competitiva,https://yt3.ggpht.com/LsMejcvY6MC4kH5HASIlE5UEEmdszstpFHV8-8x9Hv1dzypYD2gvYKnyDxvUSA5xRnHwGtMRwg=s240-c-k-c0x00ffffff-no-rj
UClnI1zhyzv_BPb-VSHEtniw,NYC Mayor's Office,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/JS1HHgzS2sFSuiyOr-uph9wFbNIw1RYU66D-ObiVK7qgaAyepdZoM-qMr03ktwvqbT5xr8tLVw=s240-c-k-c0x00ffffff-no-rj
UClohQx2jZmUbLopSUxurqkQ,Otro Error,"Historia, documentales y cultura",https://yt3.ggpht.com/IHXGY4kPFWsv9WnXiA77V609Bxa_Uk1VzDMgbYn1PUbWbRGZtD4pS2YU9mAoPkCCtMSC6UQi=s240-c-k-c0x00ffffff-no-rj
UClpKY8mpAFq74ojLd_8ar2g,Tengo un amigo que...,"Salud, medicina y anatomía",https://yt3.ggpht.com/EdHPzA8B9Qw184edelXQeoD_xoWnbZ-ka_ap4C5cWaaLpo1IvpmFaxbimn3_WSUiSCQ_AMrf7w=s240-c-k-c0x00ffffff-no-rj
UClwZk2oflUqdEMNIzjMjvwA,Kelvin Hinde - Personal Trainer,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/z0QDrn2tMcP8arD6gA3D44vHPBMnRU7B8jzz2ACVT8ypyfhEE8ng-dGwTN8A8QMgrS5IrWFeeQ=s240-c-k-c0x00ffffff-no-rj
UClyd6SEp0EiqJfgznvolXag,Red Nuclear Colombiana,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/8LPDDBP-7_1sRVSq3dVDMKRBeUXs48QOTwo_H5MnJUs91yHAg7q4xL34gHH0A3tawFArCL-x=s240-c-k-c0x00ffffff-no-rj
UClzCn8DxRSCuMFv_WfzkcrQ,CBS,Noticias y medios (internacionales),https://yt3.ggpht.com/2q8PwM9o0e_X0821mDLecywOU7-c7ld1zRreccSxXHbyNimjcwD7Ln6b_KyL-WvLOyJ_sQX16Q=s240-c-k-c0x00ffffff-no-rj
UClzJaq7azUcc8FrjBCI1x4w,BCAM - Basque Center for Applied Mathematics,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_kLRMs9X3wugQr78gAedqD8mi509n2QUisjL1ahK5Gc=s240-c-k-c0x00ffffff-no-rj
UCm1fqkJ-Tq64bQzM6VRMicQ,New York Times Opinion,Noticias y medios (internacionales),https://yt3.ggpht.com/4btZzLy9R8X5jz6DgbGLQ9Wsbumo3H7BnJMNbgTJSCghIZ4FO70x5wjen29XP0E0_ewfwKArIRo=s240-c-k-c0x00ffffff-no-rj
UCm5mt-A4w61lknZ9lCsZtBw,Steve Brunton,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_mx14E_G8xV2RfuwQ6pmFJq3gsbBjo_kcrRiBd7WAzCA_k=s240-c-k-c0x00ffffff-no-rj
UCm7lHFkt2yB_WzL67aruVBQ,Hindustan Times,Noticias y medios (internacionales),https://yt3.ggpht.com/KMsQbza8L3CALNQFqAjUrpgiuSCma4nb0WH7tsvmwH-YxeaBWygxLMp6FdoaJCEY8KjnnL2OsA=s240-c-k-c0x00ffffff-no-rj
UCm8GHeTwyLrHHwWiYskz0kA,Media Cybernetics,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/RJ259-N3_WfIodvKxjw9eka_z5Hopa1JTzw2oCKXPwWy4SGX6fwDTSD2QAd2b269nrFcdvs6Eg=s240-c-k-c0x00ffffff-no-rj
UCm9QZ70KuIVShztZ7HmE4NQ,Ringa Tech,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/_DxjNRRfSEVufYt4PYwogObsRASEiIOKK75Pjw0akBlGYHQKsW5na3zLozw4mlzrc85Knfr0WA=s240-c-k-c0x00ffffff-no-rj
UCmCBPZ_jY_0cD47qxnzFCqA,FinRegLab,"Economía, finanzas y negocios",https://yt3.ggpht.com/ytc/AIdro_lgDiyaKK2BOOb6hhRyGnDPQF4np1xRtxzVNcoqQhAcLA=s240-c-k-c0x00ffffff-no-rj
UCmGD8kl84PhAOzHqLvXmMkg,Martín De Francisco,YouTuber / Entretenimiento personal,https://yt3.ggpht.com/t1Z_-KdlkDBqBBks9fLShwvI2M44t4R1Jz51sE9S4dOpKDbdqwctyUwMCpGpKun8K25BfZ3A=s240-c-k-c0x00ffffff-no-rj
UCmJgZ3bEIYvYd3GUHkV4AyA,Muscle Hunter,"Fitness, ejercicio y salud física",
UCmLGJ3VYBcfRaWbP6JLJcpA,Seattle Data Guy,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/PDHR5Vssi43_oUkB1CukRfe-ePLopi8RH1rPb6111R1LseGQ84z9RfWyJ6f9_N0Va-R5aCoTAw=s240-c-k-c0x00ffffff-no-rj
UCmMwHbw2j8LfvTKVh3O7Vdw,High Yield,"Economía, finanzas y negocios",https://yt3.ggpht.com/ftDVy8Y3FXSziXLhkXNnRGxrw6LAUvG-8jpiNOEkfiUb3HkL2ms86u-CWyh5Thl1pBfWSZtMzA=s240-c-k-c0x00ffffff-no-rj
UCmN1E5RmIB8vgjQIFQyixgQ,Autosol,"Automóviles, mecánica e ingeniería aplicada",https://yt3.ggpht.com/ytc/AIdro_nPASab1WpvN0iTKwI_rstP4KQ-TaOXjIk3zZrnVOgpvA=s240-c-k-c0x00ffffff-no-rj
UCmQYSc-nGqIHQIQ44fMaiiA,Manu Velez,"Economía, finanzas y negocios",https://yt3.ggpht.com/uDF3rgYsY4MIhb75ZysW0UqmdK8jbSbHuGqaF5nKomJU7sWxs00oESg5X44gFYsB47B64F7_QQ=s240-c-k-c0x00ffffff-no-rj
UCmRFxuomYxgctQrjz9Nk26A,Gustavo caseres,"Economía, finanzas y negocios",https://yt3.ggpht.com/sEZhwm8P-b_KcY3svqQ2QN1E4zhitvY9i940t5ew6EJguitAaUIli1JeYH_wnRp4Hek5rPjUBQ=s240-c-k-c0x00ffffff-no-rj
UCmRI-X6XoeH2dQE4BShRU9Q,Advancing Analytics,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/y3VvrBIJ72MnRV1pMQ5zB5G6bA8Ua9JoOlgykKIAk0mGECAXawneshmaXTRGA6Q_Gt7U0cUc18k=s240-c-k-c0x00ffffff-no-rj
UCmRbHAgG2k2vDUvb3xsEunQ,CNBC-TV18,Noticias y medios (internacionales),https://yt3.ggpht.com/Lx0d55mPtYcBtRL9EkvtT2HOAZLLpk2-FrRmyajJuf4NVwWH5Qm5pw0GcPGCqGAfwOKWZBgJ9A=s240-c-k-c0x00ffffff-no-rj
UCmUpllWyvJ2eNCbZcNBJb4Q,TIFF,"Historia, documentales y cultura",https://yt3.ggpht.com/DX1TLy3OPq1kAWkc3HvNhz7WYFh31DviuVmooafonKUImUfAjPRRMnB4h_Gsg8GM2QvyBQ54NQ=s240-c-k-c0x00ffffff-no-rj
UCmWHWCNg2usa20aEi7cucmw,Brett Lundeen,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/aE0dimVIHK3hau0LEPw8fWKm8pdWfgJZxanmaXosU4VgtLf_FYoIph1xqiit2kystLbnnlMVi4k=s240-c-k-c0x00ffffff-no-rj
UCmXH_moPhfkqCk6S3b9RWuw,Dr Brian Keating,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/IQBytEG5MYNeC8uTFXGwCVkoLNLd9JlKRE_10oC_Y2ylF0JIyb1vv8OdQPps-ZpSw1TNBD1S_eI=s240-c-k-c0x00ffffff-no-rj
UCmZz-Gj3caLLzEWBtbYUXaA,Confluent,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/g2-JuUL3ojzELgbGlk1XSARxgA_YXMlqQJqLLYsPD9vw1CgXL5H-Z4cklVTlCa5dO2Z27eyHjQ=s240-c-k-c0x00ffffff-no-rj
UCm_Cu6N5Ok0MIsqWibAKovQ,Gobernación de Antioquia,Política y gobierno de Colombia,https://yt3.ggpht.com/-hL8n3r9B7lKAgprKcWs7kIvwynbPUQYhJsDGE5gvnhwhajQl88Fz-kIn-64E2rnsFHjDqZmXU4=s240-c-k-c0x00ffffff-no-rj
UCm_WkN0wg49-eG4SymAQ_4g,Harvard Innovation Labs,Universidades y academia,https://yt3.ggpht.com/7vcUUfWuM_G9oRpHbXrTStYzMc7DqkRjv3LskAbrKEAW5tbCPaWxDElmOAcuX0Vs-DYYtlqxaw=s240-c-k-c0x00ffffff-no-rj
UCmdlnVFzmf7Zhqm_QE-UlJw,Alex Leonidas,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/SyGE7UDbBwI5UZirQoaqKlxnYXnJ4A-Oc3UpbcAWgh88C0zJmCcXNHW41ruKwWeQllTPxed1QQ=s240-c-k-c0x00ffffff-no-rj
UCmeNQxKCoV3cULPuPbcj7Ag,Reid Hoffman,Universidades y academia,https://yt3.ggpht.com/EW2Zwi9-6P2KOUSLRu96UtN-yzmSrjUxFGHShCPwQ9smxhzh2n1dZXZDqEIj58FIDd0rSo0-=s240-c-k-c0x00ffffff-no-rj
UCmh7afBz-uWwOSSNTqUBAhg,Forbes,"Economía, finanzas y negocios",https://yt3.ggpht.com/ytc/AIdro_nulMc6GNIrLUi_wcTCKojfsfro0dsNLAueuj4edxt_Kl4T=s240-c-k-c0x00ffffff-no-rj
UCmheCYT4HlbFi943lpH009Q,NASA Johnson,Robótica y espacio,https://yt3.ggpht.com/ytc/AIdro_mZm4AjJJK7KaImYoO0j_J5i39p8UarnoItT8KQ5dzSJlc=s240-c-k-c0x00ffffff-no-rj
UCmpTUknG47adVe5QSeufRBQ,Times Originals,Noticias y medios (internacionales),https://yt3.ggpht.com/zlXKxsDSIPrEb37OHw9QDshA48gwUQLL2siDQY8dOKQ9udXrPLojEOWL-o7PMutQ3pTqJAPHrQ=s240-c-k-c0x00ffffff-no-rj
UCmtxYA7exf8cuK6LIn503-g,Afadeco,"Economía, finanzas y negocios",https://yt3.ggpht.com/ytc/AIdro_l1JeWGKperG283FNt5tTN2LoCJ5mLuBYhomszjW9OKGw=s240-c-k-c0x00ffffff-no-rj
UCmyYOpZrHRh7v934X9cjBOw,Siemens,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/dPJbpEZ3bgIeP0V6g5BMtpmrd00KOfbaXj3FK5KF2uItBfQ5uawE5h1ru4iAs1ws-basZ8MT=s240-c-k-c0x00ffffff-no-rj
UCmzDRia4D_FysMuQJXLzwvw,CSIS Canada - SCRS Canada,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/Vr_bDXkKZo00J3wCB8yFLyRiS3Oj6v32bHwAZh2X7jU3SclT1Mv-TezVmz49bMadharuOFf6=s240-c-k-c0x00ffffff-no-rj
UCn4sPeUomNGIr26bElVdDYg,NowThis Impact,"Historia, documentales y cultura",https://yt3.ggpht.com/gU06PgERczQsJFxFipzU7u6el8qN-MXxCE2Eevn-V5xOIHZWB-1orXZYjEYtLTAIqTtRxT3L=s240-c-k-c0x00ffffff-no-rj
UCn5ZEYfPJF_D84XFS0u434w,Jota Pe Hernández,Política y gobierno de Colombia,https://yt3.ggpht.com/vLwt2Adt6BrG3pcV6eYYEYeNhjYNQllBmevAhwww4hbLzhExSm_hZzPs4-P5ax3qn8_wXiAZMA=s240-c-k-c0x00ffffff-no-rj
UCn8ujwUInbJkBhffxqAPBVQ,Dave Ebbelaar,Robótica y espacio,https://yt3.ggpht.com/ctxvWKOxrhFCusS9IsVCwpDiN71L9AgXZy_jqeP-F3oNA6_TdXzOrp28xiHDMQWFhCw7eSIX=s240-c-k-c0x00ffffff-no-rj
UCn8zNIfYAQNdrFRrr8oibKw,VICE,"Historia, documentales y cultura",https://yt3.ggpht.com/9AgWUnohXk3gFYvmvAZemlr1q6yd7NxHozeEqrPpJhYf9Crjrvqml0ulZ4PL4v38I4XDoLEhaw=s240-c-k-c0x00ffffff-no-rj
UCn91NDm6QmURngkZrwY9m9A,Universidad de Medellín,Universidades y academia,https://yt3.ggpht.com/mVTRcXCnVSfJYvxhRAB4keM343idBbm9HOkway_5sg8-shJ1zOR9P-XE6jrSPrkQiRzjJ2aSMA=s240-c-k-c0x00ffffff-no-rj
UCnBT5HobLD5_iyHsZNL85Ng,UC Berkeley Inspires,Universidades y academia,https://yt3.ggpht.com/Bg190XN_ZVfyNWx0G5w5nelYw4AqDslDTsq3RSx5sQ9tfoW6g__ZWm8kl_lISPEHhNy9FopDwQ=s240-c-k-c0x00ffffff-no-rj
UCnBZ3gJVRPCP_cUI53zvBtQ,The Barefoot Sprinter,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/xxV2URTTf8kS1bCGex5IcwRSDdItTEwan0Yp-L6QQRrzyLKSlDVnRCI1iqdswxIG-_B44tQVFw=s240-c-k-c0x00ffffff-no-rj
UCnC8SAZzQiBGYVSKZ_S3y4Q,Nikhil Kamath,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/XGYri31DcKi98pan5DYErwHPuPSQbUX97DpRzp-652rpXvrXuokR_YJrSdm6LJJORJkTvL7kBF0=s240-c-k-c0x00ffffff-no-rj
UCnE6Zj2llVxcvL5I38B0Ceg,Universidad Nacional de Colombia – Sitio Oficial,Universidades y academia,https://yt3.ggpht.com/SC5QnwGm1Bc48kfeu8Oln0Toq2kVAdRfKAF2tEHokiAhsja35Vqoc9nBOE5loXk1uETjNM4qzw=s240-c-k-c0x00ffffff-no-rj
UCnEiGCE13SUI7ZvojTAVBKw,Bill Gates,"Salud, medicina y anatomía",https://yt3.ggpht.com/Lkdq6f24FLF4U0AnMrGXQ-qOfhCdF-SMblNC5rOtVvBGRT4SkUDBt_Gb1Wg5sICw6SSHl51INUk=s240-c-k-c0x00ffffff-no-rj
UCnHLPpahfZdAMLON_EedlcA,Minciencias Canal Oficial,Política y gobierno de Colombia,https://yt3.ggpht.com/uT3rJb1fKFVAJ7k54YKuxmMUZcnjQgNZxnijVXhrwWK6plH9eMkE-NPxM7pcZeMiEPodjFw8Y_Q=s240-c-k-c0x00ffffff-no-rj
UCnIQPPwWpO_EFEqLny6TFTw,Google Maps,Google,https://yt3.ggpht.com/iRFZQ7MxNRRruX2A0u8buRibNRjtHC9hTgJaDZ0E862woc4AROYKs3CGVn5I1eMSpDH6F-JSrg=s240-c-k-c0x00ffffff-no-rj
UCnJbYNsUdJgG1lmT9LywL1g,Cuestión Pública,Noticias y medios (Colombia),https://yt3.ggpht.com/BS8J0MtxMPQh5l7TwgFtNNXejzvweivWLXe3rHgVAymqLaCnVnndFooK_-FeEXUZXVh6vqaOSyY=s240-c-k-c0x00ffffff-no-rj
UCnSOlBNWim68MYzcKbEswCA,TigerGraph,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_nFypN7iD6drh6bMJwXTLf3mqojc4f_-xL5gY5nghe9kRw=s240-c-k-c0x00ffffff-no-rj
UCnUNjvI1nrQyN9G8p6apFfg,Starcloud,Robótica y espacio,https://yt3.ggpht.com/qTFtS_4gMC2U0SlWytIEGNQFJ9y7cOaXh6WvlGS7ZH3s0H_GDC3Xr4RcjWmqZS1PA2W6rESCl-o=s240-c-k-c0x00ffffff-no-rj
UCnUYZLuoy1rq1aVMwx4aTzw,Chrome for Developers,Google,https://yt3.ggpht.com/VulKE9ryH5vt_LBQ_eLKZ9Z99AEEKNXqAYtYkM3b94-NTjr-OrLrvWzvdvp_FlEx7rK1Cpge=s240-c-k-c0x00ffffff-no-rj
UCnUmVKwigDw3PbATgytXT-g,Facultad de Ciencias Humanas y Económicas,Universidades y academia,https://yt3.ggpht.com/QR1Mlj-XvYo47D8jGD6abQTQaqogMmxLI1vxE6rVKCjGRORHK9Eu7GGHsMMXd2_MsgIQvHtn=s240-c-k-c0x00ffffff-no-rj
UCnWO3z7rEvR6LSkzGqNhNTg,Alejandro Gaviria Presidente #ColombiaTieneFuturo ,Política y gobierno de Colombia,https://yt3.ggpht.com/mYecks_J7It3mAl19CQUNxo-iU5OWJC03jE2KIkBiByvKa3QmUkNVZwm98oy6eie6-1-hl3T=s240-c-k-c0x00ffffff-no-rj
UCnWi59TPymx0_qt7PX3VeNA,PIX11 News,Noticias y medios (internacionales),https://yt3.ggpht.com/IpofFESmGo9OKV7VSlPD62QcYpoCA3L7bkkLceyDTaqChEKTAxxzp7xDvdwvmundKIFqO96W=s240-c-k-c0x00ffffff-no-rj
UCnXqRankqlC47qzXcYMazKA,English with Cambridge,Universidades y academia,https://yt3.ggpht.com/SI8yZM706rJf0Ka9xiHBHW6YIHXwdMcmiWioUhSxw_F_IHNGyIURRD_UrmUYQF4KP2qDKA0lOg=s240-c-k-c0x00ffffff-no-rj
UCnYKQ_Ce26zLswATXeABnVw,David Amos,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/YmDSs8yYqUH4SGPCjW-FKQfuafnln_AyY2AW4U2tkgObEU3WlaZjjzZqxRCQwQBBVEpTyoA5pA=s240-c-k-c0x00ffffff-no-rj
UCnZeeKO8qVdtkrA4-uKhtTw,Animagraffs,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/uSnUfWRQFLrGvHoBzwIkxzRhUZfBpWqUz8zwS38nqZ68-o699cTBpOFd3K_Fxl0jsObuaJpY=s240-c-k-c0x00ffffff-no-rj
UCnba_sSOe_umiHCpYYvRCqQ,Microsoft Copilot,Microsoft,https://yt3.ggpht.com/4IXh-ZgvHKmpQ61iZ5llRCXJ9tgIFUEVftvv-ajQB1yuJKdFrcjQxPnYXCiwFpZ265yGPToyBA=s240-c-k-c0x00ffffff-no-rj
UCncVoOXAma1zJUNTJGL6Ncw,Chris Hay,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/ILobuTDZFHieNCG4n1E3dgBoe1zTFb7k-9yjTpJlKZwNf33zvJAkckfe4b4_-DqWLQZSFwaK=s240-c-k-c0x00ffffff-no-rj
UCndk4-oe0_5QsV9-xhhQ25A,NutanHub ,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/I1dr1tGS8SAeFpDpr7ZjbtZMmM3rJkbf9bUc4HrTXmri-pwASIFSLlHEzCKHKGRjLQmeiAkV=s240-c-k-c0x00ffffff-no-rj
UCndvbnArPZw7jHRmE9qBcFg,Buff Dudes Workouts,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/M46HCaToADgfeEQaXl7HVpkq0nmbAjmNbyT8cgBvZpYs059yBP7sUtA7rR7wltu4E7YYC4uf=s240-c-k-c0x00ffffff-no-rj
UCnhKqClhPoBJeSFydsAlC_A,ThoughtSpot,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/H1wxjZHKQ9ZTGmhFO7iIsl7caFz8ot9KMwUIxro6ObFE4nFg5jNdRcPnlmXDkyHAfCVcls-aYA=s240-c-k-c0x00ffffff-no-rj
UCniTLpXvGbFmG_TYPeamnjg,Carnegie Mellon Software and Societal Systems Dept,Universidades y academia,https://yt3.ggpht.com/-8JG21KsmjIRCBi9-sewA1iRf-y6A16kncrJdJOfNJrQqiYHuP8MwI_-lpZj6m7l9VHt3FTu=s240-c-k-c0x00ffffff-no-rj
UCnj2A_LNDcHHQCB38y1Btwg,RCN Radio,Noticias y medios (Colombia),https://yt3.ggpht.com/WjBvEREuJ2clqKaoesKvLkSBIboWqQTaSWxzkVXeR_0UlWY5HTy4lAmbzg6jTJ_almrXqp6Iid4=s240-c-k-c0x00ffffff-no-rj
UCnnQ3ybuyFdzvgv2Ky5jnAA,Abhishek.Veeramalla,Programación y desarrollo de software,https://yt3.ggpht.com/_UK6vFjonYOZkXn6txUMrr4f_E1vBFzcbXVQENAvFrUtaTalpah6NdESZnT0L9w0DlKi0O_DCw=s240-c-k-c0x00ffffff-no-rj
UCnpDurxReTSpFs5-AhDo8Kg,AT&T Tech Channel,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/ytc/AIdro_kCQeCjPa9C1BlZBEouKdu7WLlQX73IZftngblTERwJBg=s240-c-k-c0x00ffffff-no-rj
UCnr6pbeXJmkNQJ9PSYle7QQ,Noticias RCN,Noticias y medios (Colombia),https://yt3.ggpht.com/6f5kt0aVtJljXAxiOI41WL3Bx-_x2NlgxPmARclT1qZM1KKOV9fqj87Vmj6bqTOPeNv22A5JPJg=s240-c-k-c0x00ffffff-no-rj
UCnrqNpdn9Ryt_mECNjRXGlw,Ministerio de Vivienda Ciudad y Territorio,Política y gobierno de Colombia,https://yt3.ggpht.com/8HDkxTMQG4BM9zALVRxjo_7E1SlWFWTP17IwNJad1svZJ6KFzzrroBCtjjRHUw2ZDUi9oENDGyY=s240-c-k-c0x00ffffff-no-rj
UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,Noticias y medios (internacionales),https://yt3.ggpht.com/wynwJdl0zBp7qEsI5Ey4LlewgwcZsO4wFrNHySVuneuEfH25tO04MddSuIKmJ5rbZX4kILnO=s240-c-k-c0x00ffffff-no-rj
UCnxGkOGNMqQEUMvroOWps6Q,JRE Clips,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/UAtWVb_7tz-6MxrTApVHHp7rOFUJJ1vSzOIZBldjDGYUMvNK5XmG8i3pmnylGBIQ8sWT2YORRQ=s240-c-k-c0x00ffffff-no-rj
UCnz-ZXXER4jOvuED5trXfEA,techTFQ,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/4w4BVuLihwzjjvCTLaAW3tOgwU3UaW_Z6EObd9fMgER7D3M07hEI1vAJp25Bo-dHQ9qzUhJY=s240-c-k-c0x00ffffff-no-rj
UCo05HZVyEEXpf5u0-3dLa8A,Penguin Colombia,"Historia, documentales y cultura",https://yt3.ggpht.com/_2DFSOFdMmfQkjcCSKw9L6oItk0YK6Z3nRVSJ8uzIfPQjRySxI0GWzTFFAKKmh8ia2Xn4omJP7s=s240-c-k-c0x00ffffff-no-rj
UCo7a6riBFJ3tkeHjvkXPn1g,CNBC International,"Economía, finanzas y negocios",https://yt3.ggpht.com/znh6yDyIqYc9L2LrVB-9wNeG3tpkYGSP_crkAGIyuakbFdhCYxaLbd3yXpJuwBN7FfgB_9LElQ=s240-c-k-c0x00ffffff-no-rj
UCo9jdosoSQtDgyTThukoCgg,Apptronik,Robótica y espacio,https://yt3.ggpht.com/YAojfnZ1A75xo3EPxvLE8T1o1nDc-JAuI9Vo6qBShQhyNaK94ldlUtG-0lOrhJFLSGwiF0Q=s240-c-k-c0x00ffffff-no-rj
UCoDHD54yRJR8o4YQMz3G6wg,RAI Institute,Robótica y espacio,https://yt3.ggpht.com/gRSZqxBKsCUU-u-sQvawnbly0sBlW2vSCKCvVfJ5TT7DJW_uoBT2LAHs5fuoBz6jPWixwDvGrQ=s240-c-k-c0x00ffffff-no-rj
UCoFbH3Jc1lWnS4ukVa0S6Rg,Consejería Presidencial para la Juventud,Política y gobierno de Colombia,https://yt3.ggpht.com/wrAc06mkwOMzmOEwvVmltgoSLbeeDlK7bRFsd1bLKVm7IRMvctF9OgAbsKUaE8IzJtBDycpPryM=s240-c-k-c0x00ffffff-no-rj
UCoHslVexR2q57wUoCRfdUsg,1X,Robótica y espacio,https://yt3.ggpht.com/mXqNTyZ9AaFuQ9yT7ydqdQUOrM8iNDGsQvsrpqWieVMmcjhVgmpJuXAUFlk3DI--GfL5_t0Csw=s240-c-k-c0x00ffffff-no-rj
UCoIqbJQHoAygTa0F12WBoog,Europe’s Foundry ,"Salud, medicina y anatomía",https://yt3.ggpht.com/edaFweh8FQ6YutDsD5NO55g4Sitlx-yZohVopJjg4Tcaam2Kljz3cvQWSWZ2tOxlSGDxHwCx=s240-c-k-c0x00ffffff-no-rj
UCoJfK3RxW43eABv2-JI-VtQ,CorpoZULETA,"Historia, documentales y cultura",https://yt3.ggpht.com/ytc/AIdro_lo9rTb-KBxQaLjIwXkpDb4ja2KWUXrrjSKiBe0BA_GdQQ=s240-c-k-c0x00ffffff-no-rj
UCoKgqaxFrkwnffyfyhKhC2w,Rubin Observatory,Robótica y espacio,https://yt3.ggpht.com/ytc/AIdro_l1lyH-bXs9eGe9-EG8jVMZiJVKwyff2vpP-QxaanGaxfM=s240-c-k-c0x00ffffff-no-rj
UCoKqUtcUtf8QPb0GWxe5e7Q,The Information,Noticias y medios (internacionales),https://yt3.ggpht.com/PAtU-RQ0ctctd4hsrTuHIHO6r9FLqolzj7n3WElZd8HQn7iHj2YnC570E2PJ4VjcaWUtadtB=s240-c-k-c0x00ffffff-no-rj
UCoMKBZfwqvFyezLRJDlB1rw,Cultura matemática ICMAT,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/iQJTWH3_AhmMh-jLXCl30OpPWPvNmGb5U7yS0g69aNYI_aSHapckHSbi4igYg-auwztTL7kE=s240-c-k-c0x00ffffff-no-rj
UCoMdktPbSTixAyNGwb-UYkQ,Sky News,Noticias y medios (internacionales),https://yt3.ggpht.com/dGnkztdrLtXRlzkdqReeL-NES2761xxmNVcJhGKqFpR0vQBoP9XaxnXF95FDpwrjyFr2iJvV8Es=s240-c-k-c0x00ffffff-no-rj
UCoNhvEhFiUGxaJ2ag3I7wDw,Muscle maker,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/NAL_V4JAJ9agyz73JwXZBHieTtmNjKGBIvC6MYbLfuL5FkE-MWYGB4xrIir-sI0eWN_CF8DKu9c=s240-c-k-c0x00ffffff-no-rj
UCoSCusYE9akWuligNGhczBA,MIT SHASS,Universidades y academia,https://yt3.ggpht.com/0KdejdfvrdGof9LYyNRfNbm18Dd5mQQNob6nE-1Ob-diRAtCk1kH_gkKISa5XU2gD-fYdY9Q=s240-c-k-c0x00ffffff-no-rj
UCoSvlWS5XcwaSzIcbuJ-Ysg,Notion,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/B4aoQ5O4MYcvhfd7yBHl1dROjUuf58xQaWsp4Ixrl8PknRFzGkxFdkUdeFX2PbLlaJDsBDzq=s240-c-k-c0x00ffffff-no-rj
UCoT2cYtOU6a2K0AfMRuQFnQ,Un Toque de Romero,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/ytc/AIdro_kLhQqx4EzzI2EJBP2D4o1X46FQG_tJMuImCD4a1ZEdhQ=s240-c-k-c0x00ffffff-no-rj
UCoTdifPJ4nH9eFPkmkGlsRQ,NotiCentro CM&,Noticias y medios (Colombia),https://yt3.ggpht.com/ytc/AIdro_ko-yc0K3QI5c2i1IQB89kDHhAA7FYB52URGilgVrrc=s240-c-k-c0x00ffffff-no-rj
